elem,heap,n,workload,ops,repeat,nanos,push_comparisons,pop_comparisons,branch_misses,l1_cache_misses,hw_cache_misses,l3_cache_misses
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",33554432,bench::workloads::MonotoneWiggle,100663296,0,3145763639.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",33554432,bench::workloads::MonotoneWiggle,100663296,1,3193963580.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",33554432,bench::workloads::MonotoneWiggle,100663296,2,3130523342.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",33554432,bench::workloads::RandomWiggle,100663296,0,3189892392.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",33554432,bench::workloads::RandomWiggle,100663296,1,3197483011.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>, quickheap::pivot_strategies::RandomPivot>",33554432,bench::workloads::RandomWiggle,100663296,2,3183041576.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1024,bench::workloads::HeapSort,1024,0,25108.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1024,bench::workloads::HeapSort,1024,1,25208.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1024,bench::workloads::HeapSort,1024,2,24477.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1024,bench::workloads::MonotoneConstantSize,10240,0,253324.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1024,bench::workloads::MonotoneConstantSize,10240,1,240995.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1024,bench::workloads::MonotoneConstantSize,10240,2,237130.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1024,bench::workloads::MonotoneWiggle,3072,0,77548.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1024,bench::workloads::MonotoneWiggle,3072,1,80512.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1024,bench::workloads::MonotoneWiggle,3072,2,75986.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1024,bench::workloads::RandomWiggle,3072,0,78659.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1024,bench::workloads::RandomWiggle,3072,1,78810.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1024,bench::workloads::RandomWiggle,3072,2,77267.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",2048,bench::workloads::HeapSort,2048,0,46361.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",2048,bench::workloads::HeapSort,2048,1,47322.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",2048,bench::workloads::HeapSort,2048,2,47252.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",2048,bench::workloads::MonotoneConstantSize,20480,0,479107.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",2048,bench::workloads::MonotoneConstantSize,20480,1,492327.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",2048,bench::workloads::MonotoneConstantSize,20480,2,489422.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",2048,bench::workloads::MonotoneWiggle,6144,0,152962.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",2048,bench::workloads::MonotoneWiggle,6144,1,150990.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",2048,bench::workloads::MonotoneWiggle,6144,2,151190.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",2048,bench::workloads::RandomWiggle,6144,0,153824.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",2048,bench::workloads::RandomWiggle,6144,1,157459.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",2048,bench::workloads::RandomWiggle,6144,2,153162.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",4096,bench::workloads::HeapSort,4096,0,88985.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",4096,bench::workloads::HeapSort,4096,1,90878.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",4096,bench::workloads::HeapSort,4096,2,89376.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",4096,bench::workloads::MonotoneConstantSize,40960,0,975320.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",4096,bench::workloads::MonotoneConstantSize,40960,1,971324.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",4096,bench::workloads::MonotoneConstantSize,40960,2,974229.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",4096,bench::workloads::MonotoneWiggle,12288,0,300145.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",4096,bench::workloads::MonotoneWiggle,12288,1,314176.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",4096,bench::workloads::MonotoneWiggle,12288,2,298353.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",4096,bench::workloads::RandomWiggle,12288,0,311653.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",4096,bench::workloads::RandomWiggle,12288,1,308498.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",4096,bench::workloads::RandomWiggle,12288,2,302809.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",8192,bench::workloads::HeapSort,8192,0,184860.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",8192,bench::workloads::HeapSort,8192,1,183358.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",8192,bench::workloads::HeapSort,8192,2,180705.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",8192,bench::workloads::MonotoneConstantSize,81920,0,1975557.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",8192,bench::workloads::MonotoneConstantSize,81920,1,2001308.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",8192,bench::workloads::MonotoneConstantSize,81920,2,1996129.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",8192,bench::workloads::MonotoneWiggle,24576,0,684799.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",8192,bench::workloads::MonotoneWiggle,24576,1,688174.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",8192,bench::workloads::MonotoneWiggle,24576,2,685961.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",8192,bench::workloads::RandomWiggle,24576,0,690568.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",8192,bench::workloads::RandomWiggle,24576,1,684018.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",8192,bench::workloads::RandomWiggle,24576,2,686281.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",16384,bench::workloads::HeapSort,16384,0,364153.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",16384,bench::workloads::HeapSort,16384,1,358544.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",16384,bench::workloads::HeapSort,16384,2,364674.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",16384,bench::workloads::MonotoneConstantSize,163840,0,4051539.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",16384,bench::workloads::MonotoneConstantSize,163840,1,4011437.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",16384,bench::workloads::MonotoneConstantSize,163840,2,4067092.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",16384,bench::workloads::MonotoneWiggle,49152,0,1242425.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",16384,bench::workloads::MonotoneWiggle,49152,1,1228254.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",16384,bench::workloads::MonotoneWiggle,49152,2,1230487.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",16384,bench::workloads::RandomWiggle,49152,0,1260423.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",16384,bench::workloads::RandomWiggle,49152,1,1275626.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",16384,bench::workloads::RandomWiggle,49152,2,1267333.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",32768,bench::workloads::HeapSort,32768,0,739222.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",32768,bench::workloads::HeapSort,32768,1,746543.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",32768,bench::workloads::HeapSort,32768,2,751130.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",32768,bench::workloads::MonotoneConstantSize,327680,0,8344232.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",32768,bench::workloads::MonotoneConstantSize,327680,1,8251260.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",32768,bench::workloads::MonotoneConstantSize,327680,2,8423292.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",32768,bench::workloads::MonotoneWiggle,98304,0,2499123.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",32768,bench::workloads::MonotoneWiggle,98304,1,2495777.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",32768,bench::workloads::MonotoneWiggle,98304,2,2527355.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",32768,bench::workloads::RandomWiggle,98304,0,2553405.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",32768,bench::workloads::RandomWiggle,98304,1,2504701.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",32768,bench::workloads::RandomWiggle,98304,2,2456338.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",65536,bench::workloads::HeapSort,65536,0,1509861.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",65536,bench::workloads::HeapSort,65536,1,1527388.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",65536,bench::workloads::HeapSort,65536,2,1516591.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",65536,bench::workloads::MonotoneConstantSize,655360,0,16659050.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",65536,bench::workloads::MonotoneConstantSize,655360,1,16933937.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",65536,bench::workloads::MonotoneConstantSize,655360,2,16899745.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",65536,bench::workloads::MonotoneWiggle,196608,0,5239410.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",65536,bench::workloads::MonotoneWiggle,196608,1,5212109.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",65536,bench::workloads::MonotoneWiggle,196608,2,5044955.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",65536,bench::workloads::RandomWiggle,196608,0,5297088.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",65536,bench::workloads::RandomWiggle,196608,1,5244488.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",65536,bench::workloads::RandomWiggle,196608,2,5314755.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",131072,bench::workloads::HeapSort,131072,0,3020304.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",131072,bench::workloads::HeapSort,131072,1,3058371.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",131072,bench::workloads::HeapSort,131072,2,3067395.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",131072,bench::workloads::MonotoneConstantSize,1310720,0,35660113.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",131072,bench::workloads::MonotoneConstantSize,1310720,1,34417597.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",131072,bench::workloads::MonotoneConstantSize,1310720,2,34027034.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",131072,bench::workloads::MonotoneWiggle,393216,0,10452281.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",131072,bench::workloads::MonotoneWiggle,393216,1,10235642.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",131072,bench::workloads::MonotoneWiggle,393216,2,10490629.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",131072,bench::workloads::RandomWiggle,393216,0,10378519.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",131072,bench::workloads::RandomWiggle,393216,1,10233489.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",131072,bench::workloads::RandomWiggle,393216,2,10394474.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",262144,bench::workloads::HeapSort,262144,0,6104894.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",262144,bench::workloads::HeapSort,262144,1,6171935.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",262144,bench::workloads::HeapSort,262144,2,6157945.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",262144,bench::workloads::MonotoneConstantSize,2621440,0,70135557.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",262144,bench::workloads::MonotoneConstantSize,2621440,1,69341512.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",262144,bench::workloads::MonotoneConstantSize,2621440,2,70318895.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",262144,bench::workloads::MonotoneWiggle,786432,0,20931693.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",262144,bench::workloads::MonotoneWiggle,786432,1,21201362.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",262144,bench::workloads::MonotoneWiggle,786432,2,20787804.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",262144,bench::workloads::RandomWiggle,786432,0,20581171.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",262144,bench::workloads::RandomWiggle,786432,1,20695234.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",262144,bench::workloads::RandomWiggle,786432,2,21074149.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",524288,bench::workloads::HeapSort,524288,0,12522773.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",524288,bench::workloads::HeapSort,524288,1,12521822.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",524288,bench::workloads::HeapSort,524288,2,12672460.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",524288,bench::workloads::MonotoneConstantSize,5242880,0,140590379.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",524288,bench::workloads::MonotoneConstantSize,5242880,1,139346300.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",524288,bench::workloads::MonotoneConstantSize,5242880,2,143369135.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",524288,bench::workloads::MonotoneWiggle,1572864,0,42319577.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",524288,bench::workloads::MonotoneWiggle,1572864,1,42472739.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",524288,bench::workloads::MonotoneWiggle,1572864,2,42633754.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",524288,bench::workloads::RandomWiggle,1572864,0,41060768.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",524288,bench::workloads::RandomWiggle,1572864,1,41739237.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",524288,bench::workloads::RandomWiggle,1572864,2,41428626.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1048576,bench::workloads::HeapSort,1048576,0,25648651.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1048576,bench::workloads::HeapSort,1048576,1,25578423.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1048576,bench::workloads::HeapSort,1048576,2,25567878.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1048576,bench::workloads::MonotoneConstantSize,10485760,0,299934665.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1048576,bench::workloads::MonotoneConstantSize,10485760,1,299158887.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1048576,bench::workloads::MonotoneConstantSize,10485760,2,295916287.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1048576,bench::workloads::MonotoneWiggle,3145728,0,88988536.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1048576,bench::workloads::MonotoneWiggle,3145728,1,88213910.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1048576,bench::workloads::MonotoneWiggle,3145728,2,87830438.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1048576,bench::workloads::RandomWiggle,3145728,0,84563491.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1048576,bench::workloads::RandomWiggle,3145728,1,84487686.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",1048576,bench::workloads::RandomWiggle,3145728,2,84206590.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,"quickheap::ConfigurableSimdQuickHeap<i64, quickheap::simd::Avx512<true>>",2097152,bench::workloads::HeapSort,2097152,0,61643741.0,0.0,0.0,0.0,0.0,0.0,0.0
