elem,heap,n,workload,ops,repeat,nanos,push_comparisons,pop_comparisons,branch_misses,l1_cache_misses,hw_cache_misses,hw_cache_references,l3_cache_misses
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,131072,bench::workloads::MonotoneConstantSize,1310720,2,112574377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,131072,bench::workloads::MonotoneWiggle,393216,0,31808467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,131072,bench::workloads::MonotoneWiggle,393216,1,31829528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,131072,bench::workloads::MonotoneWiggle,393216,2,31978014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,131072,bench::workloads::RandomWiggle,393216,0,28587614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,131072,bench::workloads::RandomWiggle,393216,1,28858114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,131072,bench::workloads::RandomWiggle,393216,2,25492002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,262144,bench::workloads::HeapSort,262144,0,21154793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,262144,bench::workloads::HeapSort,262144,1,21500048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,262144,bench::workloads::HeapSort,262144,2,21478756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,262144,bench::workloads::MonotoneConstantSize,2621440,0,233932877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,262144,bench::workloads::MonotoneConstantSize,2621440,1,235983682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,262144,bench::workloads::MonotoneConstantSize,2621440,2,233807636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,262144,bench::workloads::MonotoneWiggle,786432,0,66405978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,262144,bench::workloads::MonotoneWiggle,786432,1,66925077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,262144,bench::workloads::MonotoneWiggle,786432,2,66361331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,262144,bench::workloads::RandomWiggle,786432,0,60241825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,262144,bench::workloads::RandomWiggle,786432,1,54206428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,262144,bench::workloads::RandomWiggle,786432,2,60229246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,524288,bench::workloads::HeapSort,524288,0,43966724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,524288,bench::workloads::HeapSort,524288,1,44429196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,524288,bench::workloads::HeapSort,524288,2,44605204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,524288,bench::workloads::MonotoneConstantSize,5242880,0,486292914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,524288,bench::workloads::MonotoneConstantSize,5242880,1,488333674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,524288,bench::workloads::MonotoneConstantSize,5242880,2,490524561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,524288,bench::workloads::MonotoneWiggle,1572864,0,138951302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,524288,bench::workloads::MonotoneWiggle,1572864,1,139707261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,524288,bench::workloads::MonotoneWiggle,1572864,2,139271629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,524288,bench::workloads::RandomWiggle,1572864,0,123569959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,524288,bench::workloads::RandomWiggle,1572864,1,119031365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,524288,bench::workloads::RandomWiggle,1572864,2,121910618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,1048576,bench::workloads::HeapSort,1048576,0,90305842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,1048576,bench::workloads::HeapSort,1048576,1,91661992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,1048576,bench::workloads::HeapSort,1048576,2,91674911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,1048576,bench::workloads::MonotoneConstantSize,10485760,0,1012475539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,1048576,bench::workloads::MonotoneConstantSize,10485760,1,1017479760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,1048576,bench::workloads::MonotoneConstantSize,10485760,2,1015541496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,1048576,bench::workloads::MonotoneWiggle,3145728,0,291011027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,1048576,bench::workloads::MonotoneWiggle,3145728,1,292115214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,1048576,bench::workloads::MonotoneWiggle,3145728,2,291355851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,1048576,bench::workloads::RandomWiggle,3145728,0,275416619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,1048576,bench::workloads::RandomWiggle,3145728,1,284302957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,1048576,bench::workloads::RandomWiggle,3145728,2,255539046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,2097152,bench::workloads::HeapSort,2097152,0,193480901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,2097152,bench::workloads::HeapSort,2097152,1,193013411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,2097152,bench::workloads::HeapSort,2097152,2,192412499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,2097152,bench::workloads::MonotoneConstantSize,20971520,0,2098695284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,2097152,bench::workloads::MonotoneConstantSize,20971520,1,2094998208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,2097152,bench::workloads::MonotoneConstantSize,20971520,2,2103139594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,2097152,bench::workloads::MonotoneWiggle,6291456,0,608192846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,2097152,bench::workloads::MonotoneWiggle,6291456,1,607445852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,2097152,bench::workloads::MonotoneWiggle,6291456,2,602508182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,2097152,bench::workloads::RandomWiggle,6291456,0,554553911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,2097152,bench::workloads::RandomWiggle,6291456,1,530927743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,2097152,bench::workloads::RandomWiggle,6291456,2,554920216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,4194304,bench::workloads::HeapSort,4194304,0,404556049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,4194304,bench::workloads::HeapSort,4194304,1,402081329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,4194304,bench::workloads::HeapSort,4194304,2,405587555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,4194304,bench::workloads::MonotoneConstantSize,41943040,0,4357438124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,4194304,bench::workloads::MonotoneConstantSize,41943040,1,4355939277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,4194304,bench::workloads::MonotoneConstantSize,41943040,2,4363061086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,4194304,bench::workloads::MonotoneWiggle,12582912,0,1254565055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,4194304,bench::workloads::MonotoneWiggle,12582912,1,1262736007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,4194304,bench::workloads::MonotoneWiggle,12582912,2,1261478848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,4194304,bench::workloads::RandomWiggle,12582912,0,1179517611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,4194304,bench::workloads::RandomWiggle,12582912,1,1174551909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,4194304,bench::workloads::RandomWiggle,12582912,2,1070755245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,8388608,bench::workloads::HeapSort,8388608,0,846214223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,8388608,bench::workloads::HeapSort,8388608,1,842336863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,8388608,bench::workloads::HeapSort,8388608,2,845268346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,8388608,bench::workloads::MonotoneConstantSize,83886080,0,9041686504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,8388608,bench::workloads::MonotoneConstantSize,83886080,1,9078920446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,8388608,bench::workloads::MonotoneConstantSize,83886080,2,8990744215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,8388608,bench::workloads::MonotoneWiggle,25165824,0,2592610706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,8388608,bench::workloads::MonotoneWiggle,25165824,1,2601823733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,8388608,bench::workloads::MonotoneWiggle,25165824,2,2621640881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,8388608,bench::workloads::RandomWiggle,25165824,0,2540635051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,8388608,bench::workloads::RandomWiggle,25165824,1,2493480069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,8388608,bench::workloads::RandomWiggle,25165824,2,2297002083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,16777216,bench::workloads::HeapSort,16777216,0,1747070372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,16777216,bench::workloads::HeapSort,16777216,1,1738526972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,16777216,bench::workloads::HeapSort,16777216,2,1750266768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,16777216,bench::workloads::MonotoneConstantSize,167772160,0,18778040827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,16777216,bench::workloads::MonotoneConstantSize,167772160,1,18727610649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,16777216,bench::workloads::MonotoneConstantSize,167772160,2,18692593098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,16777216,bench::workloads::MonotoneWiggle,50331648,0,5367719880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,16777216,bench::workloads::MonotoneWiggle,50331648,1,5413016057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,16777216,bench::workloads::MonotoneWiggle,50331648,2,5457427000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,16777216,bench::workloads::RandomWiggle,50331648,0,4733754287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,16777216,bench::workloads::RandomWiggle,50331648,1,5622403656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,16777216,bench::workloads::RandomWiggle,50331648,2,5134838897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,33554432,bench::workloads::HeapSort,33554432,0,3600478501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,33554432,bench::workloads::HeapSort,33554432,1,3638283138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,33554432,bench::workloads::HeapSort,33554432,2,3618685403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,33554432,bench::workloads::MonotoneConstantSize,335544320,0,38902100253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,33554432,bench::workloads::MonotoneConstantSize,335544320,1,38655606418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,33554432,bench::workloads::MonotoneConstantSize,335544320,2,38944875493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,33554432,bench::workloads::MonotoneWiggle,100663296,0,11236276447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,33554432,bench::workloads::MonotoneWiggle,100663296,1,11154319955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,33554432,bench::workloads::MonotoneWiggle,100663296,2,11169444437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,33554432,bench::workloads::RandomWiggle,100663296,0,10690821767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,33554432,bench::workloads::RandomWiggle,100663296,1,11170868280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,bench::reimplemented_quickheap::ReimplementedQuickHeap<i64>,33554432,bench::workloads::RandomWiggle,100663296,2,10507198986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,1024,bench::workloads::HeapSort,1024,0,34673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,1024,bench::workloads::HeapSort,1024,1,34923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,1024,bench::workloads::HeapSort,1024,2,34082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,1024,bench::workloads::MonotoneConstantSize,10240,0,285534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,1024,bench::workloads::MonotoneConstantSize,10240,1,279054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,1024,bench::workloads::MonotoneConstantSize,10240,2,283040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,1024,bench::workloads::MonotoneWiggle,3072,0,85660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,1024,bench::workloads::MonotoneWiggle,3072,1,87112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,1024,bench::workloads::MonotoneWiggle,3072,2,88975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,1024,bench::workloads::RandomWiggle,3072,0,97258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,1024,bench::workloads::RandomWiggle,3072,1,97318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,1024,bench::workloads::RandomWiggle,3072,2,96417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,2048,bench::workloads::HeapSort,2048,0,71088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,2048,bench::workloads::HeapSort,2048,1,70757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,2048,bench::workloads::HeapSort,2048,2,70027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,2048,bench::workloads::MonotoneConstantSize,20480,0,589866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,2048,bench::workloads::MonotoneConstantSize,20480,1,585849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,2048,bench::workloads::MonotoneConstantSize,20480,2,585389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,2048,bench::workloads::MonotoneWiggle,6144,0,182718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,2048,bench::workloads::MonotoneWiggle,6144,1,185592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,2048,bench::workloads::MonotoneWiggle,6144,2,183418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,2048,bench::workloads::RandomWiggle,6144,0,204972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,2048,bench::workloads::RandomWiggle,6144,1,203690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,2048,bench::workloads::RandomWiggle,6144,2,207345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,4096,bench::workloads::HeapSort,4096,0,147614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,4096,bench::workloads::HeapSort,4096,1,147644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,4096,bench::workloads::HeapSort,4096,2,147895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,4096,bench::workloads::MonotoneConstantSize,40960,0,1289248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,4096,bench::workloads::MonotoneConstantSize,40960,1,1289529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,4096,bench::workloads::MonotoneConstantSize,40960,2,1285253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,4096,bench::workloads::MonotoneWiggle,12288,0,387769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,4096,bench::workloads::MonotoneWiggle,12288,1,388740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,4096,bench::workloads::MonotoneWiggle,12288,2,394489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,4096,bench::workloads::RandomWiggle,12288,0,445686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,4096,bench::workloads::RandomWiggle,12288,1,439678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,4096,bench::workloads::RandomWiggle,12288,2,442292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,8192,bench::workloads::HeapSort,8192,0,319655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,8192,bench::workloads::HeapSort,8192,1,324383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,8192,bench::workloads::HeapSort,8192,2,317272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,8192,bench::workloads::MonotoneConstantSize,81920,0,2939264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,8192,bench::workloads::MonotoneConstantSize,81920,1,2936420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,8192,bench::workloads::MonotoneConstantSize,81920,2,2930491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i64,alloc::collections::binary_heap::BinaryHeap<core::cmp::Reverse<i64>>,8192,bench::workloads::MonotoneWiggle,24576,0,853837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
